"marital","sibs","childs","age","educ","sex","rincome","relig","relig16","year","id"
3,1,2,68,16,2,4500,4,NA,2021,4176
1,12,4,45,16,2,25000,1,NA,2021,4177
1,7,2,37,16,1,25000,4,NA,2021,4178
1,4,2,NA,12,1,25000,1,NA,2021,4179
1,2,2,39,12,2,25000,11,NA,2021,4180
5,3,3,50,13,1,25000,1,NA,2021,4181
1,2,1,30,16,2,25000,2,NA,2021,4182
1,3,0,71,15,1,25000,1,NA,2021,4183
1,1,2,66,18,1,17500,2,NA,2021,4184
1,7,4,81,18,2,NA,1,NA,2021,4185
4,6,1,36,13,1,25000,1,NA,2021,4186
1,3,2,35,16,2,25000,5,NA,2021,4187
1,2,NA,NA,NA,NA,NA,NA,NA,2021,4188
1,3,3,71,16,2,6500,1,NA,2021,4190
4,2,2,46,18,2,25000,1,NA,2021,4191
1,5,3,66,12,2,NA,1,NA,2021,4193
3,3,1,67,12,1,NA,1,NA,2021,4194
3,3,1,75,14,1,5500,1,NA,2021,4195
5,5,0,29,17,1,2000,4,NA,2021,4196
1,3,0,50,17,1,25000,2,NA,2021,4197
1,1,2,52,17,2,25000,3,NA,2021,4198
1,0,3,66,16,1,NA,2,NA,2021,4199
5,1,0,30,18,2,25000,3,NA,2021,4200
1,4,2,71,19,1,25000,1,NA,2021,4201
2,2,2,80,16,2,NA,2,NA,2021,4202
3,6,4,NA,NA,NA,NA,NA,NA,2021,4203
1,6,0,77,20,1,9000,4,NA,2021,4204
1,0,2,49,19,2,13,1,NA,2021,4205
1,2,2,48,12,1,22500,1,NA,2021,4206
1,0,2,74,16,1,25000,3,NA,2021,4207
1,3,2,35,16,1,25000,2,NA,2021,4208
3,3,2,67,14,1,NA,11,NA,2021,4209
1,4,2,63,12,2,NA,1,NA,2021,4210
2,2,2,NA,14,2,NA,1,NA,2021,4211
1,3,3,69,16,1,NA,1,NA,2021,4214
1,3,5,40,13,1,25000,2,NA,2021,4215
5,3,0,68,12,1,NA,4,NA,2021,4216
2,2,0,67,12,2,NA,2,NA,2021,4217
1,5,3,NA,16,NA,NA,4,NA,2021,4218
1,0,2,37,11,1,25000,4,NA,2021,4219
1,1,0,74,16,2,NA,1,NA,2021,4220
3,2,2,48,18,1,25000,1,NA,2021,4221
1,3,2,NA,14,1,13,1,NA,2021,4222
2,2,3,85,19,2,12500,1,NA,2021,4223
3,3,4,73,12,2,NA,1,NA,2021,4225
1,15,8,35,14,2,17500,1,NA,2021,4227
1,1,3,71,16,1,25000,2,NA,2021,4228
5,9,1,28,14,2,25000,4,NA,2021,4229
1,3,3,61,12,2,25000,1,NA,2021,4230
5,2,0,63,17,1,NA,4,NA,2021,4231
1,2,2,59,16,1,25000,1,NA,2021,4232
3,5,2,51,12,1,25000,4,NA,2021,4233
1,6,4,72,15,2,NA,2,NA,2021,4235
1,11,2,37,16,1,25000,1,NA,2021,4236
5,2,2,36,9,2,NA,4,NA,2021,4237
1,2,2,30,18,1,25000,2,NA,2021,4238
5,1,0,26,14,2,1000,1,NA,2021,4239
3,1,2,54,12,1,25000,1,NA,2021,4240
1,1,3,42,14,1,13,6,NA,2021,4241
1,2,2,40,17,2,NA,1,NA,2021,4242
1,4,2,46,20,2,25000,4,NA,2021,4243
5,2,0,44,16,2,25000,1,NA,2021,4244
1,9,1,47,12,2,NA,1,NA,2021,4245
1,3,0,60,16,2,25000,2,NA,2021,4246
5,5,0,30,14,2,12500,11,NA,2021,4247
3,0,2,38,18,2,25000,4,NA,2021,4248
1,3,1,75,16,1,NA,1,NA,2021,4249
1,2,2,NA,16,1,NA,1,NA,2021,4250
1,4,0,75,12,1,NA,1,NA,2021,4251
5,7,0,22,14,2,NA,1,NA,2021,4252
5,2,0,18,13,2,NA,2,NA,2021,4253
1,4,3,67,17,1,25000,2,NA,2021,4254
3,1,2,40,16,1,25000,4,NA,2021,4255
5,1,0,26,19,2,5500,1,NA,2021,4256
5,2,0,44,16,1,6500,6,NA,2021,4257
1,2,2,67,12,1,25000,1,NA,2021,4258
5,0,4,31,11,2,NA,4,NA,2021,4259
5,4,0,42,15,2,25000,1,NA,2021,4260
5,0,0,33,12,1,25000,4,NA,2021,4261
1,1,3,NA,18,2,25000,1,NA,2021,4262
1,1,3,81,17,1,NA,2,NA,2021,4263
1,4,5,77,13,1,NA,2,NA,2021,4265
5,1,0,45,16,1,25000,2,NA,2021,4266
4,2,1,53,16,2,NA,1,NA,2021,4267
5,1,0,34,19,2,13,4,NA,2021,4268
1,NA,0,37,12,2,NA,2,NA,2021,4269
5,8,1,29,16,2,25000,4,NA,2021,4270
5,2,0,31,15,2,NA,5,NA,2021,4271
5,3,0,26,18,2,25000,1,NA,2021,4272
1,1,3,48,9,1,25000,4,NA,2021,4273
5,0,0,28,16,2,25000,4,NA,2021,4274
2,3,2,64,12,2,NA,11,NA,2021,4275
3,8,0,NA,14,2,NA,1,NA,2021,4276
1,3,2,74,12,2,NA,1,NA,2021,4277
5,7,3,33,8,2,NA,11,NA,2021,4279
5,1,0,20,12,1,12500,3,NA,2021,4280
1,4,1,NA,13,NA,NA,2,NA,2021,4281
1,2,2,64,16,2,NA,1,NA,2021,4282
3,3,3,50,12,2,NA,1,NA,2021,4283
1,9,5,63,12,2,NA,2,NA,2021,4284
3,4,4,63,14,1,9000,1,NA,2021,4285
3,3,1,48,12,2,NA,1,NA,2021,4286
5,6,0,29,17,1,25000,4,NA,2021,4287
3,4,1,NA,17,1,5500,1,NA,2021,4288
1,5,1,53,16,1,25000,1,NA,2021,4289
3,7,3,62,14,2,NA,1,NA,2021,4290
3,NA,0,43,0,2,NA,7,NA,2021,4291
4,2,2,33,12,2,17500,4,NA,2021,4292
1,5,2,40,15,1,22500,9,NA,2021,4293
3,0,2,60,14,2,NA,1,NA,2021,4295
1,NA,0,NA,12,1,NA,NA,NA,2021,4296
5,6,0,71,16,1,NA,1,NA,2021,4297
1,3,2,35,20,2,25000,4,NA,2021,4298
1,5,1,66,16,2,NA,2,NA,2021,4300
1,8,1,47,16,1,25000,1,NA,2021,4301
1,5,0,32,20,2,25000,4,NA,2021,4303
1,1,6,50,18,1,25000,1,NA,2021,4304
5,0,0,25,12,2,NA,4,NA,2021,4305
1,2,2,67,20,1,NA,1,NA,2021,4307
1,1,1,39,16,1,25000,2,NA,2021,4308
1,1,2,45,15,1,25000,4,NA,2021,4309
1,4,2,73,14,1,NA,4,NA,2021,4311
3,2,2,56,12,2,25000,1,NA,2021,4312
3,9,3,45,14,2,25000,4,NA,2021,4313
1,4,2,52,16,1,25000,2,NA,2021,4314
2,3,2,84,14,2,NA,1,NA,2021,4315
3,4,7,68,14,2,25000,1,NA,2021,4316
5,4,0,43,10,1,NA,4,NA,2021,4317
1,2,3,68,18,1,12500,1,NA,2021,4318
3,2,2,60,8,2,NA,4,NA,2021,4319
1,1,0,75,17,2,NA,1,NA,2021,4320
1,2,0,68,16,1,2000,4,NA,2021,4321
1,1,2,34,17,1,25000,5,NA,2021,4322
1,6,5,31,17,1,25000,1,NA,2021,4323
5,2,0,65,16,2,17500,1,NA,2021,4324
3,2,2,79,16,1,NA,3,NA,2021,4325
1,2,2,50,14,1,13,1,NA,2021,4326
1,6,2,39,16,1,25000,1,NA,2021,4327
5,1,0,44,16,1,25000,1,NA,2021,4328
2,1,4,80,16,2,25000,1,NA,2021,4329
1,5,2,64,14,1,25000,1,NA,2021,4330
5,3,0,45,17,2,5500,9,NA,2021,4331
1,1,0,34,16,1,25000,4,NA,2021,4332
2,5,2,85,11,2,NA,1,NA,2021,4333
1,1,2,43,19,1,25000,2,NA,2021,4334
1,1,1,36,19,1,13,2,NA,2021,4335
5,1,2,48,11,2,25000,1,NA,2021,4336
5,1,0,50,13,1,17500,4,NA,2021,4337
5,3,0,37,20,1,25000,3,NA,2021,4338
3,2,3,57,18,1,NA,1,NA,2021,4340
1,2,2,51,17,2,NA,1,NA,2021,4341
1,3,0,68,18,1,7500,4,NA,2021,4342
1,3,1,59,16,1,13,4,NA,2021,4344
3,2,0,65,16,2,25000,4,NA,2021,4345
1,1,0,26,14,1,25000,4,NA,2021,4346
1,1,3,61,20,1,25000,4,NA,2021,4347
1,2,2,59,11,1,25000,1,NA,2021,4348
5,4,1,63,12,2,25000,1,NA,2021,4349
1,0,1,35,16,2,25000,2,NA,2021,4350
3,1,1,54,16,1,25000,1,NA,2021,4351
1,1,0,31,19,1,25000,4,NA,2021,4352
1,0,1,35,18,1,25000,1,NA,2021,4353
5,1,0,26,16,2,25000,1,NA,2021,4354
1,1,2,77,12,1,NA,1,NA,2021,4355
1,0,0,33,17,1,25000,4,NA,2021,4356
5,2,0,25,16,2,25000,1,NA,2021,4358
5,1,0,28,12,1,25000,7,NA,2021,4359
1,1,1,35,16,1,25000,4,NA,2021,4360
5,1,0,32,20,2,25000,4,NA,2021,4361
5,1,2,26,12,2,22500,11,NA,2021,4362
5,0,0,31,16,2,25000,4,NA,2021,4363
3,3,3,38,11,1,4500,4,NA,2021,4364
1,7,4,79,12,1,NA,1,NA,2021,4366
5,4,0,59,14,2,25000,1,NA,2021,4367
1,1,2,30,15,1,25000,1,NA,2021,4368
5,2,0,25,16,1,25000,2,NA,2021,4369
3,2,0,59,13,2,4500,1,NA,2021,4370
5,2,0,33,20,1,13,1,NA,2021,4371
1,2,3,28,13,2,NA,2,NA,2021,4372
1,2,0,34,10,1,NA,2,NA,2021,4373
1,2,2,79,20,1,25000,1,NA,2021,4374
1,3,3,58,16,2,25000,1,NA,2021,4375
1,2,2,74,13,2,NA,1,NA,2021,4376
5,3,0,24,16,2,13,1,NA,2021,4377
1,2,1,65,16,1,NA,4,NA,2021,4378
1,4,0,51,18,1,25000,11,NA,2021,4379
1,1,3,38,12,2,22500,1,NA,2021,4380
1,3,0,25,19,2,NA,1,NA,2021,4381
1,7,2,65,9,2,NA,4,NA,2021,4382
1,2,0,28,20,2,25000,1,NA,2021,4384
1,3,2,32,12,2,22500,1,NA,2021,4385
1,0,2,51,20,1,25000,1,NA,2021,4386
1,3,2,44,16,1,25000,4,NA,2021,4387
1,1,6,34,12,1,13,1,NA,2021,4388
1,5,5,70,12,1,NA,1,NA,2021,4389
1,NA,1,NA,20,2,NA,4,NA,2021,4390
1,4,1,76,15,1,NA,1,NA,2021,4391
1,2,0,71,16,1,NA,1,NA,2021,4392
2,0,4,54,16,2,2000,4,NA,2021,4393
5,2,0,NA,12,1,25000,4,NA,2021,4394
5,3,0,30,16,2,25000,6,NA,2021,4395
1,2,2,NA,16,1,13,1,NA,2021,4396
1,1,1,33,17,2,25000,1,NA,2021,4397
1,4,0,26,18,1,22500,1,NA,2021,4399
1,2,3,47,16,1,25000,1,NA,2021,4401
1,1,1,28,18,2,25000,4,NA,2021,4402
1,5,1,70,16,1,25000,2,NA,2021,4403
3,2,2,64,16,2,25000,1,NA,2021,4404
5,2,0,24,16,1,NA,4,NA,2021,4406
1,4,0,63,15,2,NA,2,NA,2021,4407
3,4,4,33,14,2,17500,4,NA,2021,4408
1,1,4,54,16,1,25000,1,NA,2021,4409
3,1,1,35,12,1,25000,4,NA,2021,4410
5,2,0,30,16,2,25000,4,NA,2021,4411
5,2,1,41,17,2,25000,2,NA,2021,4412
3,3,3,58,12,2,25000,1,NA,2021,4414
2,6,2,57,14,2,25000,11,NA,2021,4416
3,1,0,56,16,2,25000,1,NA,2021,4417
4,2,0,53,12,2,25000,2,NA,2021,4418
5,1,0,28,16,1,25000,4,NA,2021,4419
5,1,0,29,14,2,22500,1,NA,2021,4422
1,4,1,74,20,2,22500,1,NA,2021,4423
5,4,0,33,14,1,17500,4,NA,2021,4425
1,5,0,43,14,1,25000,2,NA,2021,4426
1,1,0,29,16,1,25000,4,NA,2021,4427
1,3,2,60,17,1,25000,2,NA,2021,4428
1,2,3,76,19,2,NA,1,NA,2021,4429
5,2,0,25,16,2,NA,11,NA,2021,4430
5,2,0,28,17,1,25000,4,NA,2021,4432
5,1,0,24,20,1,NA,4,NA,2021,4433
1,4,0,58,14,1,25000,4,NA,2021,4435
5,1,0,38,16,2,25000,4,NA,2021,4436
1,2,1,30,16,2,25000,2,NA,2021,4437
1,3,2,58,14,2,NA,11,NA,2021,4438
5,2,0,55,16,2,4500,1,NA,2021,4439
5,4,1,38,16,2,13,4,NA,2021,4440
5,2,0,57,12,1,NA,1,NA,2021,4441
1,1,1,68,12,2,NA,1,NA,2021,4442
5,1,0,34,20,1,25000,1,NA,2021,4443
1,8,5,70,16,1,25000,4,NA,2021,4444
1,3,2,67,17,1,13,2,NA,2021,4445
1,1,2,75,15,1,5500,1,NA,2021,4447
5,3,0,30,13,1,25000,6,NA,2021,4448
3,10,3,70,14,2,25000,11,NA,2021,4449
1,1,0,29,16,2,25000,4,NA,2021,4450
1,8,3,44,14,2,25000,4,NA,2021,4451
5,1,0,33,14,1,NA,2,NA,2021,4452
5,1,0,39,19,2,25000,4,NA,2021,4453
5,1,0,25,16,1,25000,4,NA,2021,4454
1,3,3,61,12,2,12500,1,NA,2021,4455
1,9,3,65,14,2,25000,1,NA,2021,4456
5,2,0,27,18,2,5500,4,NA,2021,4457
2,1,1,69,17,2,NA,3,NA,2021,4458
1,NA,3,81,17,2,NA,2,NA,2021,4459
1,4,2,53,13,2,NA,2,NA,2021,4460
3,3,1,25,13,2,NA,4,NA,2021,4461
1,4,0,28,19,2,25000,1,NA,2021,4462
1,1,2,NA,16,1,NA,1,NA,2021,4463
1,0,2,71,18,1,NA,2,NA,2021,4464
1,3,2,31,14,2,25000,1,NA,2021,4466
5,1,0,21,14,2,NA,1,NA,2021,4467
1,2,2,29,16,2,25000,1,NA,2021,4468
1,1,2,NA,16,2,13,7,NA,2021,4469
3,3,2,68,20,2,NA,1,NA,2021,4470
1,13,1,48,12,1,25000,1,NA,2021,4471
